fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
1.0710007433671787,-0.599494673029534,1.5313083824104072,0.6303207888811518,-0.3749996955720675,-1.1244832298373075,-1.135859433880305,0.17650368331544353,-1.7701342618898344,-0.17977294989846854,-0.781947765243368
-0.19702159597750138,-1.9496607453956938,0.4974488906964552,-1.188678058093111,-0.817535584120845,1.9167412220744957,1.9802419067622707,-3.5339775377270253,-2.748781154323956,-1.3115507881064128,2.095268785648403
-0.658120628466476,0.44125834108604745,-1.311805219802961,-0.46107851930340576,0.17290188072641866,-0.5542536451038443,-0.47486824041066766,-0.9318904225436135,0.9700770369257065,-0.7754454963237022,1.2599478515185354
0.03352792026698617,-0.8807792714391506,0.8076067382106409,-0.1700387037875238,-0.5225116584216601,-0.36417711685935666,-0.852577493821889,-0.6679870640057121,-0.9219736217802628,0.8924376336669526,0.7030672287652879
-0.3699337331608668,0.6381575599727792,-0.32963870267470663,-0.24279865766649406,-0.22748773272247524,1.5365881655855205,2.7356604135847133,-0.6152063922981436,-0.2695423601575143,-1.2519835334638894,-0.5035074538667442
0.8980886061838137,-0.9932931108029973,0.7042207890392456,-0.1700387037875238,-0.10104890742282445,-0.45921538098160053,0.4694048931173856,0.7570910720987564,-0.6610011171311634,-0.9541472602512725,-0.8747612023689086
-0.13938421691637976,1.9320667126570157,-1.4151911689743564,-0.24279865766649406,-0.07997576987288266,-0.5542536451038443,-0.47486824041066766,-0.10851194390545016,-0.400028612482064,-0.9541472602512725,-0.5963208909922849
-0.7733953865887198,0.6381575599727792,-1.311805219802961,-0.3155586115454646,-0.438219108221893,-0.6492919092260883,-0.7266744093514819,0.12372301160787497,1.0353201630879827,0.0584960686716252,-0.9675746394944493
-0.08174683785525812,-0.7682654320753038,1.1177645857248266,-0.1700387037875238,0.23612129337624405,2.962162127419178,2.7356604135847133,0.5987490569760506,0.44813202762750765,1.964648217232373,-0.5963208909922849
-0.08174683785525812,-1.3870915485764603,0.6525278144535482,-0.09727874990855323,-0.7543161714710198,-1.1244832298373075,-1.135859433880305,-1.6919320951326828,0.12191639681613481,0.23719783259919483,2.1880822227739456
1.820286671161763,-1.1901923296897288,1.3762294586533148,-0.3155586115454646,-0.07997576987288266,-1.0294449657150637,-0.9784805782922961,1.0209944306366578,-2.1615930188634835,0.23719783259919483,-1.1532015137455323
0.840451227122692,-1.0495500304849203,0.6008348398678506,-0.8248782886982583,-0.45929224577183475,-1.2195214939595513,-1.2302867472331103,-1.0902324376663193,-0.7914873694557131,-0.6563109870386553,0.888694103016371
0.8980886061838137,0.3568729615631624,-1.053340346874473,0.6303207888811518,0.29934070602606916,1.5365881655855205,0.7841626042934033,1.786314170396519,-0.008569855508414893,0.29676508724171824,-0.5963208909922849
-0.254658975038623,1.0882129174281656,-1.3634981943886588,-0.46107851930340576,-0.24856087027241705,-0.839368437470576,-0.44339246929306586,-0.04517513785635617,0.5133751537897839,-0.7158782416811788,-0.781947765243368
0.379352194633717,-0.937036191121074,1.2728435094819195,-0.3155586115454646,0.48899894397554533,-1.0294449657150637,-1.135859433880305,-0.5729818549321004,-0.008569855508414893,-0.23934020454099195,0.7958806658908303
-0.7733953865887198,0.8913136985414345,-1.4151911689743564,-0.46107851930340576,-0.438219108221893,2.2968942785634714,0.5323564353525891,0.5987490569760506,1.8834808031975543,0.8924376336669526,-0.5035074538667442
-0.08174683785525812,0.18810220251739293,-0.22625275350331128,0.6303207888811518,-0.20641459517253344,-0.17410058861486896,1.8228630511742618,0.44040704185334495,-0.2042992339952409,-0.23934020454099195,-0.9675746394944493
0.14880267838922945,-0.599494673029534,0.6008348398678506,-0.5338384731823762,-0.41714597067195114,-0.9344067015928198,-1.0729078916451014,-0.8474413478114686,0.2524026491406845,0.1776305779566714,1.1671344143929931
0.32171481557259535,0.3568729615631624,1.1694575603105242,-0.3883185654244352,5.251528030262389,1.0613968449743012,1.0989203154694211,-0.19296101863759502,-1.7701342618898344,5.657818005068823,-0.8747612023689086
1.1286381224283013,-1.0495500304849203,1.2728435094819195,0.19376106560732875,1.500509546372751,-0.07906232449262511,0.9100656887638104,1.6015818194199707,-0.8567304956179865,-0.1202056952559451,-0.9675746394944493
-1.1192196609554506,-0.8807792714391506,-0.12286680433191612,-0.46107851930340576,-0.29070714537230063,0.491167260240838,0.0916956397061643,0.3348456984381492,1.6877514247107284,-0.23934020454099195,-0.5963208909922849
-0.13938421691637976,1.6507821142473986,-1.4151911689743564,1.1396404660339452,0.15182874317647685,-1.0294449657150637,-1.0099563494098978,0.9365453559045129,0.3176457753029579,-0.7754454963237022,-0.781947765243368
-0.8886701447109635,0.41312988124508576,-0.48471762643179944,-0.46107851930340576,-0.18534145762259166,0.20605246787410644,1.25629917105743,0.018161668192737828,1.8182376770352782,-0.5371764777536091,-1.06038807661999
-0.8310327656498414,0.8913136985414345,-1.4151911689743564,-0.024518796029582658,0.36256011867589455,0.5862055243630818,-0.286013613705057,-0.0873996752223993,0.9700770369257065,-0.5371764777536091,0.1461866060120422
0.32171481557259535,-0.5432377533476106,0.9109926873820362,-0.46107851930340576,-0.7543161714710198,-0.9344067015928198,-0.9470048071746943,-1.0374517659587508,0.2524026491406845,0.23719783259919483,1.9096419113973218
2.9730342523841995,0.0193314434716228,2.668553823295755,1.648960143186739,0.6786571819250212,0.6812437884853257,0.973017230999014,2.657195253571459,-0.8567304956179865,0.6541686150968589,2.373709097025027
1.2439128805505446,-0.5432377533476106,0.3940629415250599,0.5575608350021813,0.08860933052665144,0.7762820526075696,0.7526868331758015,0.6409735943420938,-0.6610011171311634,0.1776305779566714,0.053373168886501524
1.2439128805505446,-0.09318239589222395,1.8931592045102907,-0.09727874990855323,0.40470639377577816,-0.9344067015928198,-0.9784805782922961,0.28206502673058065,-1.4439186310784615,-0.0010711859708982354,1.2599478515185354
-0.9463075237720852,0.18810220251739293,-0.9499543977030779,0.2665210194862993,-0.18534145762259166,-0.839368437470576,-0.7581501804690836,-0.03989707068562275,0.9700770369257065,-0.2989074591835154,-0.2250671424901222
-0.48520849128311055,0.300616041881239,1.4796154078247101,0.41204092724424046,1.3740707210731,-1.0294449657150637,-1.0099563494098978,-1.0585640346418015,-0.6610011171311634,2.2029172358024667,1.0743209772674525
0.20644005745035107,0.9194421583823955,0.18729104318226955,0.3392809733652699,-0.03782949477299934,0.6812437884853257,1.0989203154694211,1.812704506250245,1.1005632892502561,0.47546685116928855,1.0743209772674525
-0.7733953865887198,0.07558836315354617,-1.4151911689743564,-0.3155586115454646,-0.18534145762259166,2.2018560144412276,0.28055026641177494,-0.6152063922981436,0.5133751537897839,1.0711393975945223,0.888694103016371
-0.9463075237720852,1.2569836764739357,-1.3634981943886588,-0.09727874990855323,-0.20641459517253344,0.11101420375186259,-0.44339246929306586,-0.6679870640057121,1.5572651723861786,-0.2989074591835154,2.1880822227739456
-1.6955934515666689,1.735167493770284,-1.0016473722887755,-0.9703981964561993,-0.8807549967706705,-0.2691388527371128,1.4766295688806423,-2.304187886940572,1.6877514247107284,1.1307066522370457,2.373709097025027
-1.1192196609554506,-0.8245223517572272,-0.6914895247745898,-0.24279865766649406,-1.0493400971702047,-0.07906232449262511,-0.6637228671162783,-0.8579974821529941,0.8395907846011568,-0.06063844061342166,0.6102537916397472
-0.31229635409974515,-0.14943931557414733,0.1355980685965719,-0.46107851930340576,-0.26963400782235886,-0.7443301733483321,-0.7581501804690836,-0.4568643771754379,-0.008569855508414893,-0.5967437323961319,-0.039440268239039164
-0.658120628466476,-1.0495500304849203,0.2389840177679672,-0.024518796029582658,0.04646305542676785,2.582009070930203,2.1061449912326777,-0.0873996752223993,0.056673270653858514,0.7733031243819057,0.6102537916397472
-0.5428458703442322,-1.5558623076222304,0.08390509401087423,-0.24279865766649406,-0.7121698963711361,0.3010907319963503,0.0916956397061643,-0.0557312721978816,0.5786182799520573,0.5946013604543354,0.4246269173886659
0.5522643318170829,-1.162063869848767,1.5313083824104072,-0.3883185654244352,-0.29070714537230063,1.0613968449743012,0.5953079775877927,0.07094233990030639,-0.2042992339952409,0.7733031243819057,0.23900004313758288
0.03352792026698617,-1.0495500304849203,0.7559137636249432,-0.3155586115454646,-0.33285342047218425,0.6812437884853257,-0.31748938482265876,-1.501921676985401,-1.313432378753912,0.7137358697393823,1.816828474271781
0.379352194633717,-0.7120085123933804,0.8076067382106409,-0.09727874990855323,-0.41714597067195114,1.2514733732187888,-0.0027316736466410185,-1.3013551244966521,-0.7262442432934368,-0.3584747138260388,1.6312016000206981
0.2640774365114737,-1.2745777092126138,0.5491418652821529,-0.1700387037875238,-0.5857310710714856,0.3010907319963503,0.8156383754110051,-0.7049335342010218,0.5133751537897839,0.3563323418842417,1.2599478515185354
-0.4275711122219889,-0.5432377533476106,0.18729104318226955,-0.3155586115454646,-0.39607283312200936,-0.2691388527371128,0.8785899176462086,-0.5096450488830064,-0.3347854863197906,-0.7158782416811788,-0.5035074538667442
1.9355614292840062,-0.43072391398376386,1.8414662299245932,-0.24279865766649406,-0.31178028292224247,-0.839368437470576,-0.7266744093514819,1.5699134163953943,-0.6610011171311634,0.1776305779566714,0.4246269173886659
-0.19702159597750138,-0.036925476210300574,-0.12286680433191612,-0.3883185654244352,-0.20641459517253344,0.3010907319963503,0.40645335088218204,-0.3407468994187753,-0.0738129816706912,-1.0732817695363193,-0.2250671424901222
-1.2344944190776943,-0.48698083366568723,0.6008348398678506,-0.024518796029582658,-0.22748773272247524,-0.9344067015928198,-1.0099563494098978,-0.6415967281519278,1.2962926677370792,0.1776305779566714,0.5174403545142066
-0.02410945879413546,-1.3870915485764603,1.0660716111391288,-0.3155586115454646,0.10968246807659325,-0.9344067015928198,-1.0729078916451014,-1.4174726022533146,-0.3347854863197906,-0.23934020454099195,1.816828474271781
-0.7157580075275981,0.8631852387004728,-1.053340346874473,-0.46107851930340576,-0.26963400782235886,0.015975939629618744,0.15464718194136787,0.04455200404652211,0.44813202762750765,-0.8350127509662256,-0.8747612023689086
-0.9463075237720852,0.5256437206089325,-0.32963870267470663,-0.46107851930340576,-0.18534145762259166,-0.7443301733483321,0.5008806642349873,0.12372301160787497,1.3615357938993555,-0.47760922311108567,-1.06038807661999
-0.5428458703442322,-0.2056962352560707,-0.0194808551605208,-0.3155586115454646,-0.353926558022126,-0.17410058861486896,-0.6637228671162783,-1.5230339456684518,0.2524026491406845,-0.17977294989846854,1.4455747257696168
-0.02410945879413546,1.313240596155859,0.08390509401087423,1.2124004199129161,-0.26963400782235886,-0.36417711685935666,-0.9470048071746943,-0.14018034692996786,0.904833910763433,0.11806332331414862,0.9815075401419117
0.2640774365114737,-0.7120085123933804,0.6525278144535482,-0.24279865766649406,-0.18534145762259166,0.3010907319963503,0.18612295305896964,0.6515297286836192,0.8395907846011568,-0.1202056952559451,-1.1532015137455323
-0.7733953865887198,-0.8245223517572272,1.1177645857248266,-0.024518796029582658,0.1939750182763584,1.6316264297077643,1.2248233999398281,-0.29852236205273214,0.5133751537897839,0.6541686150968589,0.888694103016371
-0.9463075237720852,-0.6557515927114573,0.8076067382106409,0.19376106560732875,-0.24856087027241705,0.5862055243630818,0.2490744952941732,-0.5518695862490496,0.7091045322766071,2.97729154615527,0.1461866060120422
-0.8310327656498414,0.13184528283546953,-0.6397965501888923,-0.24279865766649406,-0.24856087027241705,0.3010907319963503,-0.19158630035225166,-0.3513030337603007,0.6438614061143336,-0.41804196846856223,-0.31788057961566285
0.20644005745035107,0.8350567788595111,-0.8982614231173803,-0.6793583809403172,0.04646305542676785,-1.1244832298373075,-1.104383662762703,0.3612360342919335,-0.008569855508414893,-0.06063844061342166,-0.8283544838061374
-0.48520849128311055,-0.036925476210300574,0.6525278144535482,-0.24279865766649406,-0.5857310710714856,-0.36417711685935666,-0.8211017227042872,-1.069120168983327,-0.3347854863197906,-0.1202056952559451,1.2599478515185354
-0.5428458703442322,-0.937036191121074,0.3423699669393625,-0.5338384731823762,-0.26963400782235886,0.20605246787410644,-0.2545378425874552,-1.8291618415723963,0.44813202762750765,1.309408416164616,2.930589719778273
-0.7733953865887198,-0.599494673029534,-0.4330246518461018,-0.1700387037875238,-0.353926558022126,0.20605246787410644,-0.31748938482265876,-1.0585640346418015,0.5133751537897839,-0.5967437323961319,0.4246269173886659
-0.7733953865887198,0.8913136985414345,-1.4151911689743564,-0.46107851930340576,0.23612129337624405,-0.6492919092260883,-0.7581501804690836,-0.3724153024433516,0.1871595229784082,-0.3584747138260388,-0.6891343281178273
-0.08174683785525812,-1.3870915485764603,0.6525278144535482,-0.09727874990855323,-0.7543161714710198,-1.1244832298373075,-1.135859433880305,-1.6919320951326828,0.12191639681613481,0.23719783259919483,2.1880822227739456
-0.31229635409974515,-0.036925476210300574,-0.12286680433191612,-0.46107851930340576,-0.14319518252270805,-0.17410058861486896,-0.2545378425874552,0.8626524155138935,0.7743476584388833,-0.06063844061342166,-1.3388283879966136
1.013363364306057,-0.5432377533476106,0.6525278144535482,0.04824115784938792,0.08860933052665144,-0.2691388527371128,0.18612295305896964,0.8309840124893758,-0.5957579909688872,-0.1202056952559451,-0.41069401674120354
-0.6004832494053544,-0.09318239589222395,-0.48471762643179944,-0.3155586115454646,-0.3749996955720675,-0.36417711685935666,-0.569295553763473,0.4826315792193881,1.3615357938993555,0.4158995965267651,-0.8747612023689086
-0.7157580075275981,0.9194421583823955,-1.0016473722887755,-0.3155586115454646,-0.5225116584216601,2.486970806807959,0.18612295305896964,-0.36185916810182617,0.7091045322766071,-0.3584747138260388,-0.2250671424901222
-0.13938421691637976,1.4257544355197058,-0.22625275350331128,0.04824115784938792,-0.6068042086214274,-1.0294449657150637,-0.9784805782922961,0.12372301160787497,0.38288890146523424,-0.5967437323961319,0.7958806658908303
3.088309010506443,-0.6276231328704956,2.0999311028530814,0.2665210194862993,-0.05890263232294085,0.11101420375186259,-0.09715898699944635,2.4460725667411847,-1.6396480095652848,0.8328703790244292,-0.41069401674120354
-0.9463075237720852,0.07558836315354617,-0.7431824993602875,-0.3883185654244352,-0.24856087027241705,-0.07906232449262511,-0.31748938482265876,0.28206502673058065,1.9487239293598277,-0.1202056952559451,-0.5963208909922849
-0.19702159597750138,-0.036925476210300574,-1.2601122452172635,-0.6065984270613468,-0.3749996955720675,-0.5542536451038443,-0.34896515594026056,-0.5360353847367907,0.1871595229784082,-0.5371764777536091,-0.41069401674120354
0.6099017108782046,-0.740136972234342,0.9626856619677339,1.503440235428798,0.13075560562653504,-1.2195214939595513,-1.135859433880305,-0.19823908580832844,-0.2695423601575143,-0.1202056952559451,1.6312016000206981
1.4168250177339103,-1.162063869848767,0.8592997127963385,-0.6793583809403172,-0.5225116584216601,0.015975939629618744,-0.286013613705057,0.9154330872215206,-0.5957579909688872,0.7137358697393823,-0.41069401674120354
1.1286381224283013,0.3568729615631624,0.7559137636249432,0.19376106560732875,0.04646305542676785,1.821702957952252,0.847114146528607,1.1793364457593634,-0.2042992339952409,0.23719783259919483,-0.8747612023689086
-0.8886701447109635,0.6381575599727792,-1.4151911689743564,0.12100111172835849,0.7418765945748467,-0.07906232449262511,-0.4119166981754641,-0.7313238700548061,0.8395907846011568,-0.17977294989846854,0.7958806658908303
-0.8886701447109635,0.46938680092700913,-1.208419270631566,-0.7521183348192878,-0.6489504837213108,-1.0294449657150637,-1.135859433880305,-0.7999387432746922,0.7091045322766071,-0.3584747138260388,-0.8747612023689086
-0.8886701447109635,1.3694975158377825,-1.4151911689743564,-0.5338384731823762,-0.45929224577183475,1.726664693830008,0.18612295305896964,0.44040704185334495,2.013967055522104,0.11806332331414862,-0.5035074538667442
-1.0039449028332073,1.8476813331341306,-1.311805219802961,-0.09727874990855323,-0.5435847959716019,-0.07906232449262511,-0.7266744093514819,-0.26157589185742247,1.4920220462239053,-0.3584747138260388,0.5174403545142066
0.20644005745035107,-0.599494673029534,0.9109926873820362,-0.09727874990855323,-0.33285342047218425,1.5365881655855205,0.40645335088218204,-0.31435656356499103,0.12191639681613481,0.6541686150968589,1.4455747257696168
-0.3699337331608668,1.2569836764739357,-0.0194808551605208,0.9213606043970338,0.46792580642560355,1.726664693830008,1.3507264844102354,-0.06628740653940704,-0.4652717386443374,-1.2519835334638894,-1.06038807661999
-0.19702159597750138,-1.3870915485764603,0.8592997127963385,-0.5338384731823762,-0.14319518252270805,1.156435109096545,0.689735290940598,-0.9266123553728801,0.3176457753029579,-0.0010711859708982354,0.7030672287652879
1.0710007433671787,-0.48698083366568723,1.5830013569961048,1.1396404660339452,0.08860933052665144,-0.45921538098160053,-0.6951986382338801,0.3612360342919335,-0.1390561078329646,1.964648217232373,1.4455747257696168
